nms,dataset,var,time,stat
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_36,1995-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_36,1995-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_37,1996-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_37,1996-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_38,1996-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_38,1996-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_39,1996-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_39,1996-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_40,1996-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_40,1996-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_41,1996-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_41,1996-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_42,1996-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_42,1996-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_43,1996-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_43,1996-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_44,1996-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_44,1996-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_45,1996-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_45,1996-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_46,1996-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_46,1996-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_47,1996-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_47,1996-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_48,1996-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_48,1996-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_49,1997-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_49,1997-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_50,1997-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_50,1997-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_51,1997-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_51,1997-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_52,1997-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_52,1997-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_53,1997-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_53,1997-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_54,1997-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_54,1997-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_55,1997-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_55,1997-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_56,1997-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_56,1997-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_57,1997-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_57,1997-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_58,1997-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_58,1997-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_59,1997-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_59,1997-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_60,1997-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_60,1997-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_61,1998-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_61,1998-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_62,1998-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_62,1998-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_63,1998-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_63,1998-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_64,1998-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_64,1998-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_65,1998-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_65,1998-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_66,1998-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_66,1998-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_67,1998-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_67,1998-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_68,1998-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_68,1998-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_69,1998-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_69,1998-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_70,1998-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_70,1998-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_71,1998-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_71,1998-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_72,1998-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_72,1998-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_73,1999-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_73,1999-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_74,1999-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_74,1999-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_75,1999-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_75,1999-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_76,1999-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_76,1999-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_77,1999-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_77,1999-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_78,1999-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_78,1999-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_79,1999-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_79,1999-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_80,1999-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_80,1999-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_81,1999-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_81,1999-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_82,1999-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_82,1999-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_83,1999-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_83,1999-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_84,1999-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_84,1999-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_85,2000-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_85,2000-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_86,2000-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_86,2000-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_87,2000-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_87,2000-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_88,2000-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_88,2000-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_89,2000-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_89,2000-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_90,2000-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_90,2000-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_91,2000-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_91,2000-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_92,2000-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_92,2000-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_93,2000-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_93,2000-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_94,2000-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_94,2000-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_95,2000-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_95,2000-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_96,2000-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_96,2000-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_97,2001-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_97,2001-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_98,2001-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_98,2001-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_99,2001-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT_99,2001-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_10,1993-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_10,1993-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_100,2001-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_100,2001-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_101,2001-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_101,2001-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_102,2001-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_102,2001-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_103,2001-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_103,2001-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_104,2001-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_104,2001-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_105,2001-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_105,2001-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_106,2001-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_106,2001-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_107,2001-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_107,2001-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_108,2001-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_108,2001-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_109,2002-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_109,2002-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_11,1993-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_11,1993-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_110,2002-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_110,2002-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_111,2002-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_111,2002-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_112,2002-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_112,2002-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_113,2002-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_113,2002-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_114,2002-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_114,2002-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_115,2002-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_115,2002-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_116,2002-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_116,2002-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_117,2002-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_117,2002-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_118,2002-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_118,2002-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_119,2002-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_119,2002-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_12,1993-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_12,1993-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_120,2002-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_120,2002-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_121,2003-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_121,2003-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_122,2003-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_122,2003-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_123,2003-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_123,2003-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_124,2003-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_124,2003-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_125,2003-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_125,2003-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_126,2003-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_126,2003-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_127,2003-07-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_127,2003-07-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_128,2003-08-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_128,2003-08-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_129,2003-09-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_129,2003-09-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_13,1994-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_13,1994-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_130,2003-10-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_130,2003-10-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_131,2003-11-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_131,2003-11-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_132,2003-12-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_132,2003-12-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_133,2004-01-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_133,2004-01-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_134,2004-02-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_134,2004-02-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_135,2004-03-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_135,2004-03-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_136,2004-04-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_136,2004-04-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_137,2004-05-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_137,2004-05-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_138,2004-06-01T00:00:00Z,mean
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_138,2004-06-01T00:00:00Z,sd
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst_139,2004-07-01T00:00:00Z,mean
